npc_param_id	npc_name	drop_field	item_lot_id	lot_name	lot_present	lot_acquisition_flags
227304188	ダンジョン人（デブ）　裸　両手鉄球　医者　ダンジョン	itemLotId_1	30402974	ダンジョン人（デブ）　鉄球　ダンジョン　医者	True	
227304208	ダンジョン人（デブ）（鉄球両手・紳士）　医者	itemLotId_1	30402974	ダンジョン人（デブ）　鉄球　ダンジョン　医者	True	
228106080	脳喰らい　ダンジョン	itemLotId_1	10602900	脳喰らい　ダンジョン	True	
228106090	脳喰らい　フード　ダンジョン	itemLotId_1	10602900	脳喰らい　ダンジョン	True	
228303000	ダンジョン人（狂人）　片手鎌　ダンジョン	itemLotId_1	30302900	ダンジョン人（狂人）　ダンジョン	True	
228303001	ダンジョン人（狂人）　片手折れた大剣　ダンジョン	itemLotId_1	30302900	ダンジョン人（狂人）　ダンジョン	True	
228303010	ダンジョン人（狂人）　死体持ち　ダンジョン	itemLotId_1	30302902	ダンジョン人（狂人）　死体持ち　ダンジョン	True	
228303020	ダンジョン人（狂人）　二刀鎌　ダンジョン	itemLotId_1	30302900	ダンジョン人（狂人）　ダンジョン	True	
228303102	ダンジョン人（狂人）　片手鎌　嵐属性　ダンジョン	itemLotId_1	30302910	ダンジョン人（狂人）　ダンジョン　嵐	True	
228303109	ダンジョン人（狂人）　片手鎌　儀式　ダンジョン	itemLotId_1	30302980	ダンジョン人（狂人）　ダンジョン　儀式	True	
228303122	ダンジョン人（狂人）　片手折れた大剣　嵐属性　ダンジョン	itemLotId_1	30302910	ダンジョン人（狂人）　ダンジョン　嵐	True	
228303129	ダンジョン人（狂人）　片手折れた大剣　儀式　ダンジョン	itemLotId_1	30302980	ダンジョン人（狂人）　ダンジョン　儀式	True	
228303142	ダンジョン人（狂人）　死体持ち　嵐属性　ダンジョン	itemLotId_1	30302912	ダンジョン人（狂人）　死体持ち　ダンジョン　嵐	True	
228303162	ダンジョン人（狂人）　二刀鎌　嵐属性　ダンジョン	itemLotId_1	30302910	ダンジョン人（狂人）　ダンジョン　嵐	True	
228303169	ダンジョン人（狂人）　二刀鎌　儀式　ダンジョン	itemLotId_1	30302980	ダンジョン人（狂人）　ダンジョン　儀式	True	
228304000	ダンジョン人（デブ）　ナタ　ダンジョン	itemLotId_1	30402900	ダンジョン人（デブ）　ダンジョン	True	
228304010	ダンジョン人（デブ）　赤熱ナタ　ダンジョン	itemLotId_1	30402900	ダンジョン人（デブ）　ダンジョン	True	
228304020	ダンジョン人（デブ）　ナタ　ショットガン　ダンジョン	itemLotId_1	30402902	ダンジョン人（デブ）　銃　ダンジョン	True	
228304040	ダンジョン人（デブ）　ノコギリ　ダンジョン	itemLotId_1	30402900	ダンジョン人（デブ）　ダンジョン	True	
228304050	ダンジョン人（デブ）　裸　両手鉄球　ダンジョン	itemLotId_1	30402904	ダンジョン人（デブ）　鉄球　ダンジョン	True	
228304051	ダンジョン人（デブ）（鉄球両手・紳士）	itemLotId_1	30402904	ダンジョン人（デブ）　鉄球　ダンジョン	True	
228304108	ダンジョン人（デブ）　ナタ　医者　ダンジョン	itemLotId_1	30402970	ダンジョン人（デブ）　ダンジョン　医者	True	
228304128	ダンジョン人（デブ）　赤熱ナタ　医者　ダンジョン	itemLotId_1	30402970	ダンジョン人（デブ）　ダンジョン　医者	True	
228304148	ダンジョン人（デブ）　ナタ　ショットガン　医者　ダンジョン	itemLotId_1	30402972	ダンジョン人（デブ）　銃　ダンジョン　医者	True	
228304168	ダンジョン人（デブ）　ノコギリ　医者　ダンジョン	itemLotId_1	30402970	ダンジョン人（デブ）　ダンジョン　医者	True	
228304188	ダンジョン人（デブ）　裸　両手鉄球　医者　ダンジョン	itemLotId_1	30402974	ダンジョン人（デブ）　鉄球　ダンジョン　医者	True	
228304208	ダンジョン人（デブ）（鉄球両手・紳士）　医者	itemLotId_1	30402974	ダンジョン人（デブ）　鉄球　ダンジョン　医者	True	
230110080	下水ネズミ　ダンジョン	itemLotId_1	11002900	下水ネズミ　ダンジョン	True	
230110081	下水ネズミ　膿付き　ダンジョン	itemLotId_1	11002902	下水ネズミ　膿み付き　ダンジョン	True	
230111080	死と闇の眷属　首あり　ダンジョン	itemLotId_1	11102900	死と闇の眷属（クモ）　首あり　ダンジョン	True	
230111085	死と闇の眷属　首なし　ダンジョン	itemLotId_1	11102904	死と闇の眷属（クモ）　首なし（ジェネレート）　ダンジョン	True	
230114080	狂信者の獣　ダンジョン	itemLotId_1	11402900	狂信者の獣　ダンジョン	True	
230121080	墓守サソリ　子なし　小はさみ　ダンジョン	itemLotId_1	12102900	墓守サソリ　ダンジョン	True	
230121081	墓守サソリ　子なし　大はさみ　ダンジョン	itemLotId_1	12102900	墓守サソリ　ダンジョン	True	
230121090	墓守サソリ　子あり　小はさみ　ダンジョン	itemLotId_1	12102902	墓守サソリ　子持ち　ダンジョン	True	
230121091	墓守サソリ　子あり　大はさみ　ダンジョン	itemLotId_1	12102902	墓守サソリ　子持ち　ダンジョン	True	
230124090	狂犬　ダンジョン	itemLotId_1	12402900	狂犬　ダンジョン	True	
230125000	蛇玉（子）　1本だけ太い　ダンジョン	itemLotId_1	12502900	蛇玉（子）　ダンジョン	True	
230125010	蛇玉（子）　毒霧　ダンジョン	itemLotId_1	12502900	蛇玉（子）　ダンジョン	True	
230126000	蛇玉（子）・小　1本だけ太い　ダンジョン	itemLotId_1	12602900	蛇玉（子）小　ダンジョン	True	
230127000	吸血豚　ダンジョン	itemLotId_1	12702900	吸血豚　ダンジョン	True	
230130000	死と闇の眷属（大）　ダンジョン	itemLotId_1	13002900	死と闇の眷属（大）　ダンジョン	True	
230201080	墓掘り（鉤）　ダンジョン	itemLotId_1	20102900	ダンジョン人（墓掘り）鉤　ダンジョン	True	
230201081	墓掘り（つるはし）　ダンジョン	itemLotId_1	20102902	ダンジョン人（墓掘り）つるはし　ダンジョン	True	
230300000	ダンジョン人（司祭）　固定砲台　ダンジョン	itemLotId_1	30002900	ダンジョン人（司祭）　ダンジョン	True	
230300001	ダンジョン人（司祭）・立っている	itemLotId_1	30002900	ダンジョン人（司祭）　ダンジョン	True	
230300010	ダンジョン人（司祭）　固定砲台　ダンジョン_ダンジョン用砲台	itemLotId_1	30002900	ダンジョン人（司祭）　ダンジョン	True	
230301000	ダンジョン人（奴隷）　裸　剣　ダンジョン	itemLotId_1	30102900	ダンジョン人（奴隷）剣鉈　ダンジョン	True	
230301001	ダンジョン人（奴隷）（裸・剣_素手投擲）	itemLotId_1	30102900	ダンジョン人（奴隷）剣鉈　ダンジョン	True	
230301010	ダンジョン人（奴隷）　裸　鉈　ダンジョン	itemLotId_1	30102900	ダンジョン人（奴隷）剣鉈　ダンジョン	True	
230301011	ダンジョン人（奴隷）　裸　鉈　投擲　ダンジョン	itemLotId_1	30102930	ダンジョン人（奴隷）鉈投擲　ダンジョン	True	
230301020	ダンジョン人（奴隷）（白服・ランタン_剣）	itemLotId_1	30102902	ダンジョン人（奴隷）ランタン　ダンジョン	True	
230301030	ダンジョン人（奴隷）　白服　鉈　ランタン　ダンジョン	itemLotId_1	30102902	ダンジョン人（奴隷）ランタン　ダンジョン	True	
230301040	ダンジョン人（奴隷）　黒服　双斧　ダンジョン	itemLotId_1	30102906	ダンジョン人（奴隷）斧・斧　ダンジョン	True	
230301050	ダンジョン人（奴隷）　黒服　ポールウェポン　ダンジョン	itemLotId_1	30102904	ダンジョン人（奴隷）斧ポール　ダンジョン	True	
230301060	ダンジョン人（奴隷）　黒服　剣　ダンジョン	itemLotId_1	30102908	ダンジョン人（奴隷）剣・着衣　ダンジョン	True	
230302000	ダンジョン人（番人）　剣盾　ダンジョン	itemLotId_1	30202900	ダンジョン人（番人）　ダンジョン	True	
230302010	ダンジョン人（番人）　モーニングスター　ダンジョン	itemLotId_1	30202900	ダンジョン人（番人）　ダンジョン	True	
230302020	ダンジョン人（番人）　剣クロスボウ　ダンジョン	itemLotId_1	30202902	ダンジョン人（番人）　クロスボウ　ダンジョン	True	
230302030	ダンジョン人（番人）　特大剣　ダンジョン	itemLotId_1	30202900	ダンジョン人（番人）　ダンジョン	True	
230303000	ダンジョン人（狂人）　片手鎌　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
230303001	ダンジョン人（狂人）　片手折れた大剣　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
230303010	ダンジョン人（狂人）　死体持ち　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
230303020	ダンジョン人（狂人）　二刀鎌　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
230304000	ダンジョン人（デブ）　ナタ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
230304010	ダンジョン人（デブ）　赤熱ナタ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
230304020	ダンジョン人（デブ）　ナタ　ショットガン　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
230304040	ダンジョン人（デブ）　ノコギリ　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
230304050	ダンジョン人（デブ）　裸　両手鉄球　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
230304051	ダンジョン人（デブ）（鉄球両手・紳士）	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
231110080	下水ネズミ　ダンジョン	itemLotId_1	11002940	下水ネズミ　ダンジョン　毒	True	
231110081	下水ネズミ　膿付き　ダンジョン	itemLotId_1	11002942	下水ネズミ　膿み付き　ダンジョン　毒	True	
231111080	死と闇の眷属　首あり　ダンジョン	itemLotId_1	11102940	死と闇の眷属（クモ）　首あり　ダンジョン　毒	True	
231111085	死と闇の眷属　首なし　ダンジョン	itemLotId_1	11102942	死と闇の眷属（クモ）　首なし　ダンジョン　毒	True	
231114080	狂信者の獣　ダンジョン	itemLotId_1	11402940	狂信者の獣　ダンジョン　毒	True	
231121080	墓守サソリ　子なし　小はさみ　ダンジョン	itemLotId_1	12102940	墓守サソリ　ダンジョン　毒	True	
231121081	墓守サソリ　子なし　大はさみ　ダンジョン	itemLotId_1	12102940	墓守サソリ　ダンジョン　毒	True	
231121090	墓守サソリ　子あり　小はさみ　ダンジョン	itemLotId_1	12102942	墓守サソリ　子持ち　ダンジョン　毒	True	
231121091	墓守サソリ　子あり　大はさみ　ダンジョン	itemLotId_1	12102942	墓守サソリ　子持ち　ダンジョン　毒	True	
231124090	狂犬　ダンジョン	itemLotId_1	12402940	狂犬　ダンジョン　毒	True	
231125000	蛇玉（子）　1本だけ太い　ダンジョン	itemLotId_1	12502940	蛇玉（子）　ダンジョン　毒	True	
231125010	蛇玉（子）　毒霧　ダンジョン	itemLotId_1	12502940	蛇玉（子）　ダンジョン　毒	True	
231126000	蛇玉（子）・小　1本だけ太い　ダンジョン	itemLotId_1	12602940	蛇玉（子）小　ダンジョン　毒	True	
231127000	吸血豚　ダンジョン	itemLotId_1	12702940	吸血豚　ダンジョン　毒	True	
231130000	死と闇の眷属（大）　ダンジョン	itemLotId_1	13002940	死と闇の眷属（大）　ダンジョン　毒	True	
231201080	墓掘り（鉤）　ダンジョン	itemLotId_1	20102900	ダンジョン人（墓掘り）鉤　ダンジョン	True	
231201081	墓掘り（つるはし）　ダンジョン	itemLotId_1	20102902	ダンジョン人（墓掘り）つるはし　ダンジョン	True	
231301000	ダンジョン人（奴隷）　裸　剣　ダンジョン　毒	itemLotId_1	30102940	ダンジョン人（奴隷）剣鉈　ダンジョン　毒	True	
231301001	ダンジョン人（奴隷）（裸・剣_素手投擲）　毒	itemLotId_1	30102940	ダンジョン人（奴隷）剣鉈　ダンジョン　毒	True	
231301010	ダンジョン人（奴隷）　裸　鉈　ダンジョン　毒	itemLotId_1	30102940	ダンジョン人（奴隷）剣鉈　ダンジョン　毒	True	
231301011	ダンジョン人（奴隷）　裸　鉈　投擲　ダンジョン　毒	itemLotId_1	30102930	ダンジョン人（奴隷）鉈投擲　ダンジョン	True	
231301020	ダンジョン人（奴隷）（白服・ランタン_剣）　毒	itemLotId_1	30102942	ダンジョン人（奴隷）ランタン　ダンジョン　毒	True	
231301030	ダンジョン人（奴隷）　白服　鉈　ランタン　ダンジョン　毒	itemLotId_1	30102942	ダンジョン人（奴隷）ランタン　ダンジョン　毒	True	
231301040	ダンジョン人（奴隷）　黒服　双斧　ダンジョン　毒	itemLotId_1	30102946	ダンジョン人（奴隷）斧・斧　ダンジョン　毒	True	
231301050	ダンジョン人（奴隷）　黒服　ポールウェポン　ダンジョン　毒	itemLotId_1	30102944	ダンジョン人（奴隷）斧ポール　ダンジョン　毒	True	
231301060	ダンジョン人（奴隷）　黒服　剣　ダンジョン毒	itemLotId_1	30102948	ダンジョン人（奴隷）剣・着衣　ダンジョン　毒	True	
231302000	ダンジョン人（番人）　剣盾　ダンジョン	itemLotId_1	30202900	ダンジョン人（番人）　ダンジョン	True	
231302010	ダンジョン人（番人）　モーニングスター　ダンジョン	itemLotId_1	30202900	ダンジョン人（番人）　ダンジョン	True	
231302020	ダンジョン人（番人）　剣クロスボウ　ダンジョン	itemLotId_1	30202902	ダンジョン人（番人）　クロスボウ　ダンジョン	True	
231302030	ダンジョン人（番人）　特大剣　ダンジョン	itemLotId_1	30202900	ダンジョン人（番人）　ダンジョン	True	
231303000	ダンジョン人（狂人）　片手鎌　毒化　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
231303001	ダンジョン人（狂人）　片手折れた大剣　毒化　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
231303010	ダンジョン人（狂人）　死体持ち　毒化　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
231303020	ダンジョン人（狂人）　二刀鎌　毒化　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
231304000	ダンジョン人（デブ）　ナタ　毒化　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
231304010	ダンジョン人（デブ）　赤熱ナタ　毒化　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
231304020	ダンジョン人（デブ）　ナタ　ショットガン　毒化　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
231304040	ダンジョン人（デブ）　ノコギリ　毒化　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
231304050	ダンジョン人（デブ）　裸　両手鉄球　毒化　ダンジョン	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
231304051	ダンジョン人（デブ）（鉄球両手・紳士）　毒化	itemLotId_1	30404000	ダンジョン人（デブ）　ダンジョン　呪い	True	
232110080	下水ネズミ　ダンジョン	itemLotId_1	11002900	下水ネズミ　ダンジョン	True	
232110081	下水ネズミ　膿付き　ダンジョン	itemLotId_1	11002902	下水ネズミ　膿み付き　ダンジョン	True	
232111080	死と闇の眷属　首あり　ダンジョン	itemLotId_1	11102900	死と闇の眷属（クモ）　首あり　ダンジョン	True	
232111085	死と闇の眷属　首なし　ダンジョン	itemLotId_1	11102902	死と闇の眷属（クモ）　首なし　ダンジョン	True	
232114080	狂信者の獣　ダンジョン	itemLotId_1	11402900	狂信者の獣　ダンジョン	True	
232121080	墓守サソリ　子なし　小はさみ　ダンジョン	itemLotId_1	12102900	墓守サソリ　ダンジョン	True	
232121081	墓守サソリ　子なし　大はさみ　ダンジョン	itemLotId_1	12102900	墓守サソリ　ダンジョン	True	
232121090	墓守サソリ　子あり　小はさみ　ダンジョン	itemLotId_1	12102902	墓守サソリ　子持ち　ダンジョン	True	
232121091	墓守サソリ　子あり　大はさみ　ダンジョン	itemLotId_1	12102902	墓守サソリ　子持ち　ダンジョン	True	
232124090	狂犬　ダンジョン	itemLotId_1	12402900	狂犬　ダンジョン	True	
232125000	蛇玉（子）　1本だけ太い　ダンジョン	itemLotId_1	12502900	蛇玉（子）　ダンジョン	True	
232125010	蛇玉（子）　毒霧　ダンジョン	itemLotId_1	12502900	蛇玉（子）　ダンジョン	True	
232126000	蛇玉（子）・小　1本だけ太い　ダンジョン	itemLotId_1	12602900	蛇玉（子）小　ダンジョン	True	
232127000	吸血豚　ダンジョン	itemLotId_1	12702900	吸血豚　ダンジョン	True	
232130000	死と闇の眷属（大）　ダンジョン	itemLotId_1	13002900	死と闇の眷属（大）　ダンジョン	True	
232201080	墓掘り（鉤）　ダンジョン　	itemLotId_1	20102950	ダンジョン人（墓掘り）鉤　ダンジョン　強敵	True	
232201081	墓掘り（つるはし）　ダンジョン　	itemLotId_1	20102952	ダンジョン人（墓掘り）つるはし　ダンジョン　強敵	True	
232301000	ダンジョン人（奴隷）　裸　剣　ダンジョン　ドーピング強敵	itemLotId_1	30102950	ダンジョン人（奴隷）剣鉈　ダンジョン　強敵	True	
232301001	ダンジョン人（奴隷）（裸・剣_素手投擲）　ドーピング強敵	itemLotId_1	30102950	ダンジョン人（奴隷）剣鉈　ダンジョン　強敵	True	
232301010	ダンジョン人（奴隷）　裸　鉈　ダンジョン　ドーピング強敵	itemLotId_1	30102950	ダンジョン人（奴隷）剣鉈　ダンジョン　強敵	True	
232301011	ダンジョン人（奴隷）　裸　鉈　投擲　ダンジョン　ドーピング強敵	itemLotId_1	30102930	ダンジョン人（奴隷）鉈投擲　ダンジョン	True	
232301020	ダンジョン人（奴隷）（白服・ランタン_剣）　ドーピング強敵	itemLotId_1	30102952	ダンジョン人（奴隷）ランタン　ダンジョン　強敵	True	
232301030	ダンジョン人（奴隷）　白服　鉈　ランタン　ダンジョン　ドーピング強敵	itemLotId_1	30102952	ダンジョン人（奴隷）ランタン　ダンジョン　強敵	True	
232301040	ダンジョン人（奴隷）　黒服　双斧　ダンジョン　ドーピング強敵	itemLotId_1	30102956	ダンジョン人（奴隷）斧・斧　ダンジョン　強敵	True	
232301050	ダンジョン人（奴隷）　黒服　ポールウェポン　ダンジョン　ドーピング強敵	itemLotId_1	30102954	ダンジョン人（奴隷）斧ポール　ダンジョン　強敵	True	
232301060	ダンジョン人（奴隷）　黒服　剣　ダンジョンドーピング強敵	itemLotId_1	30102958	ダンジョン人（奴隷）剣・着衣　ダンジョン　強敵	True	
232302000	ダンジョン人（番人）　剣盾　ドーピング強敵　ダンジョン	itemLotId_1	30202950	ダンジョン人（番人）　ダンジョン　強敵	True	
232302010	ダンジョン人（番人）　モーニングスター　ドーピング強敵　ダンジョン	itemLotId_1	30202950	ダンジョン人（番人）　ダンジョン　強敵	True	
232302020	ダンジョン人（番人）　剣クロスボウ　ドーピング強敵　ダンジョン	itemLotId_1	30202952	ダンジョン人（番人）　クロスボウ　ダンジョン　強敵	True	
232302030	ダンジョン人（番人）　特大剣　ドーピング強敵　ダンジョン	itemLotId_1	30202950	ダンジョン人（番人）　ダンジョン　強敵	True	
232303000	ダンジョン人（狂人）　片手鎌　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
232303001	ダンジョン人（狂人）　片手折れた大剣　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
232303010	ダンジョン人（狂人）　死体持ち　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
232303020	ダンジョン人（狂人）　二刀鎌　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
232304000	ダンジョン人（デブ）　ナタ　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
232304010	ダンジョン人（デブ）　赤熱ナタ　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
232304020	ダンジョン人（デブ）　ナタ　ショットガン　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
232304040	ダンジョン人（デブ）　ノコギリ　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
232304050	ダンジョン人（デブ）　裸　両手鉄球　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
232304051	ダンジョン人（デブ）（鉄球両手・紳士）　ドーピング強敵	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
233110080	下水ネズミ　ダンジョン	itemLotId_1	11002940	下水ネズミ　ダンジョン　毒	True	
233110081	下水ネズミ　膿付き　ダンジョン	itemLotId_1	11002942	下水ネズミ　膿み付き　ダンジョン　毒	True	
233111080	死と闇の眷属　首あり　ダンジョン	itemLotId_1	11102940	死と闇の眷属（クモ）　首あり　ダンジョン　毒	True	
233111085	死と闇の眷属　首なし　ダンジョン	itemLotId_1	11102942	死と闇の眷属（クモ）　首なし　ダンジョン　毒	True	
233114080	狂信者の獣　ダンジョン	itemLotId_1	11402940	狂信者の獣　ダンジョン　毒	True	
233121080	墓守サソリ　子なし　小はさみ　ダンジョン	itemLotId_1	12102940	墓守サソリ　ダンジョン　毒	True	
233121081	墓守サソリ　子なし　大はさみ　ダンジョン	itemLotId_1	12102940	墓守サソリ　ダンジョン　毒	True	
233121090	墓守サソリ　子あり　小はさみ　ダンジョン	itemLotId_1	12102942	墓守サソリ　子持ち　ダンジョン　毒	True	
233121091	墓守サソリ　子あり　大はさみ　ダンジョン	itemLotId_1	12102942	墓守サソリ　子持ち　ダンジョン　毒	True	
233124090	狂犬　ダンジョン	itemLotId_1	12402940	狂犬　ダンジョン　毒	True	
233125000	蛇玉（子）　1本だけ太い　ダンジョン	itemLotId_1	12502940	蛇玉（子）　ダンジョン　毒	True	
233125010	蛇玉（子）　毒霧　ダンジョン	itemLotId_1	12502940	蛇玉（子）　ダンジョン　毒	True	
233126000	蛇玉（子）・小　1本だけ太い　ダンジョン	itemLotId_1	12602940	蛇玉（子）小　ダンジョン　毒	True	
233127000	吸血豚　ダンジョン	itemLotId_1	12702940	吸血豚　ダンジョン　毒	True	
233130000	死と闇の眷属（大）　ダンジョン	itemLotId_1	13002940	死と闇の眷属（大）　ダンジョン　毒	True	
233201080	墓掘り（鉤）　ダンジョン　	itemLotId_1	20102950	ダンジョン人（墓掘り）鉤　ダンジョン　強敵	True	
233201081	墓掘り（つるはし）　ダンジョン　	itemLotId_1	20102952	ダンジョン人（墓掘り）つるはし　ダンジョン　強敵	True	
233301000	ダンジョン人（奴隷）　裸　剣　ダンジョン　ドーピング強敵	itemLotId_1	30102990	ダンジョン人（奴隷）剣鉈　ダンジョン　毒+強敵	True	
233301001	ダンジョン人（奴隷）（裸・剣_素手投擲）　ドーピング強敵	itemLotId_1	30102990	ダンジョン人（奴隷）剣鉈　ダンジョン　毒+強敵	True	
233301010	ダンジョン人（奴隷）　裸　鉈　ダンジョン　ドーピング強敵	itemLotId_1	30102990	ダンジョン人（奴隷）剣鉈　ダンジョン　毒+強敵	True	
233301011	ダンジョン人（奴隷）　裸　鉈　投擲　ダンジョン　ドーピング強敵	itemLotId_1	30102930	ダンジョン人（奴隷）鉈投擲　ダンジョン	True	
233301020	ダンジョン人（奴隷）（白服・ランタン_剣）　ドーピング強敵	itemLotId_1	30102992	ダンジョン人（奴隷）ランタン　ダンジョン　毒+強敵	True	
233301030	ダンジョン人（奴隷）　白服　鉈　ランタン　ダンジョン　ドーピング強敵	itemLotId_1	30102992	ダンジョン人（奴隷）ランタン　ダンジョン　毒+強敵	True	
233301040	ダンジョン人（奴隷）　黒服　双斧　ダンジョン　ドーピング強敵	itemLotId_1	30102996	ダンジョン人（奴隷）斧・斧　ダンジョン　毒+強敵	True	
233301050	ダンジョン人（奴隷）　黒服　ポールウェポン　ダンジョン　ドーピング強敵	itemLotId_1	30102994	ダンジョン人（奴隷）斧ポール　ダンジョン　毒+強敵	True	
233301060	ダンジョン人（奴隷）　黒服　剣　ダンジョンドーピング強敵	itemLotId_1	30102998	ダンジョン人（奴隷）剣・着衣　ダンジョン　毒+強敵	True	
233302000	ダンジョン人（番人）　剣盾　ドーピング強敵　ダンジョン	itemLotId_1	30202950	ダンジョン人（番人）　ダンジョン　強敵	True	
233302010	ダンジョン人（番人）　モーニングスター　ドーピング強敵　ダンジョン	itemLotId_1	30202950	ダンジョン人（番人）　ダンジョン　強敵	True	
233302020	ダンジョン人（番人）　剣クロスボウ　ドーピング強敵　ダンジョン	itemLotId_1	30202952	ダンジョン人（番人）　クロスボウ　ダンジョン　強敵	True	
233302030	ダンジョン人（番人）　特大剣　ドーピング強敵　ダンジョン	itemLotId_1	30202950	ダンジョン人（番人）　ダンジョン　強敵	True	
233303000	ダンジョン人（狂人）　片手鎌　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
233303001	ダンジョン人（狂人）　片手折れた大剣　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
233303010	ダンジョン人（狂人）　死体持ち　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
233303020	ダンジョン人（狂人）　二刀鎌　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30304050	ダンジョン人（狂人）　ダンジョン　呪い&強敵	True	
233304000	ダンジョン人（デブ）　ナタ　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
233304010	ダンジョン人（デブ）　赤熱ナタ　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
233304020	ダンジョン人（デブ）　ナタ　ショットガン　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
233304040	ダンジョン人（デブ）　ノコギリ　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
233304050	ダンジョン人（デブ）　裸　両手鉄球　毒化　ドーピング強敵　ダンジョン	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
233304051	ダンジョン人（デブ）（鉄球両手・紳士）　毒化＋ドーピング強敵	itemLotId_1	30404050	ダンジョン人（デブ）　ダンジョン　呪い&強敵	True	
235106080	脳喰らい　ダンジョン	itemLotId_1	10604000	脳喰らい　ダンジョン　呪い	True	
235106090	脳喰らい　フード　ダンジョン	itemLotId_1	10604000	脳喰らい　ダンジョン　呪い	True	
235303000	ダンジョン人（狂人）　片手鎌　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
235303001	ダンジョン人（狂人）　片手折れた大剣　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
235303010	ダンジョン人（狂人）　死体持ち　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
235303020	ダンジョン人（狂人）　二刀鎌　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
235303102	ダンジョン人（狂人）　片手鎌　嵐属性　ダンジョン	itemLotId_1	30304000	ダンジョン人（狂人）　ダンジョン　呪い	True	
